text,label,product quality,reputation & heritage,customer service,social impact,ethical practices,sustainability
trabalhar estudar dormir passar dia assistindo zeca pagodona e florinha,product quality,1,0,0,0,0,0
da zeca pagodona inmeros surtos,product quality,1,0,0,0,0,0
todo mundo ama essa menina,product quality,1,0,0,0,0,0
o pulinho kkkkkk,product quality,1,0,0,0,0,0
confio em quem gosta da zeca pagodona,product quality,1,0,0,0,0,0
zeca pagodona tem meu corao,product quality,1,0,0,0,0,0
eu amo zeca pagodona,product quality,1,0,0,0,0,0
da zeca pagodona inmeros surtos,product quality,1,0,0,0,0,0
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,product quality,1,0,0,0,0,0
zeca pagodonaaaaaaaaaa,product quality,1,0,0,0,0,0
celine non,product quality,1,0,0,0,0,0
guaa masih ga percaya,product quality,1,0,0,0,0,0
sejak denger berita ini langsung gelisah gak tenang gatau kenapa,product quality,1,0,0,0,0,0
gabisa tidur mikirin berita ini yaallah ga nyangka bgt,product quality,1,0,0,0,0,0
kirain november lebih baik dari pada oktober,product quality,1,0,0,0,0,0
gw padahal bukan fan nya dan bukan orang yang suka ngepoin dia tapi jujur kaya ngerasa kehilangan,product quality,1,0,0,0,0,0
baru kali ini gua merasa kehilangan bgt,product quality,1,0,0,0,0,0
merinding sedih dari tadi yaallah,product quality,1,0,0,0,0,0
musibah ga mandang umur ya,product quality,1,0,0,0,0,0
baca doa saat berpergian bismillahi tawakaltu alallahi lahauwla walaquwwata illabillahil ali yil adzimkl da slh prbaiki,product quality,1,0,0,0,0,0
pov came behind scene video,product quality,1,0,0,0,0,0
girl middle really saying main charcter,product quality,1,0,0,0,0,0
gurl middle really said im beyonc,product quality,1,0,0,0,0,0
girl green got stuck fighting hurricane,sustainability,0,0,0,0,0,1
side girl fighting life middle girl star,product quality,1,0,0,0,0,0
middle girl understood,product quality,1,0,0,0,0,0
wanted give celine stage vega gave meterologist reporting hurricane,product quality,1,0,0,0,0,0
white shirt carried,product quality,1,0,0,0,0,0
watch individually one video,product quality,1,0,0,0,0,0
green shirt almost taken,sustainability,0,0,0,0,0,1
look time,product quality,1,0,0,0,0,0
performance gave chill kid serious talent,product quality,1,0,0,0,0,0
luke doesnt end broadway show biz shocked he got star quality,product quality,1,0,0,0,0,0
who gonnna tell,product quality,1,0,0,0,0,0
oh si,product quality,1,0,0,0,0,0
performance immaculate,product quality,1,0,0,0,0,0
brother fabulous,product quality,1,0,0,0,0,0
please tell he theatre something,product quality,1,0,0,0,0,0
need solo video brother knew assignment lol,product quality,1,0,0,0,0,0
anyone told yet,product quality,1,0,0,0,0,0
best celine fashion,product quality,1,0,0,0,0,0
camera must expensive,product quality,1,0,0,0,0,0
hope see abig fashion designer talented,product quality,1,0,0,0,0,0
im obsessed page really talent new carrie bradshaw,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
graceperiodt fiyah,product quality,1,0,0,0,0,0
tell shes scouted shes model,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
wow,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
celine dion,product quality,1,0,0,0,0,0
live longer celine,product quality,1,0,0,0,0,0
done well,product quality,1,0,0,0,0,0
celine dion best singer world,product quality,1,0,0,0,0,0
pascale levesque man,product quality,1,0,0,0,0,0
country,product quality,1,0,0,0,0,0
one music legend thats still u along mariah cherish,product quality,1,0,0,0,0,0
eres una diosa celine dion forever blessing,product quality,1,0,0,0,0,0
love celine dion,product quality,1,0,0,0,0,0
still alive celine dion woww,product quality,1,0,0,0,0,0
he literally know,product quality,1,0,0,0,0,0
taehyng smiling guy,product quality,1,0,0,0,0,0
taehyungah,product quality,1,0,0,0,0,0
kdrama like,product quality,1,0,0,0,0,0
user,product quality,1,0,0,0,0,0
baby v,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
omg lucky armyv know everything naughty,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
normal day philippine,product quality,1,0,0,0,0,0
normal day philippine,product quality,1,0,0,0,0,0
didnt slay like,product quality,1,0,0,0,0,0
feel na feel like,product quality,1,0,0,0,0,0
normal day philippine,product quality,1,0,0,0,0,0
normal day philippine hahahhaa,product quality,1,0,0,0,0,0
normal day philippine,product quality,1,0,0,0,0,0
damn good,product quality,1,0,0,0,0,0
career first,product quality,1,0,0,0,0,0
scripted,product quality,1,0,0,0,0,0
real,product quality,1,0,0,0,0,0
lo que aparece en tik tok cuando estoy llorando,product quality,1,0,0,0,0,0
tiktok prprio cap,product quality,1,0,0,0,0,0
la mirada de los mil amigues,product quality,1,0,0,0,0,0
celine para de graa akakakkakakkakaka,product quality,1,0,0,0,0,0
porque tengo amigo lo que le mando,product quality,1,0,0,0,0,0
yo cuando la inteligente quiere pasar la tarea,product quality,1,0,0,0,0,0
basta hace tiempo que escucho esa cancin,product quality,1,0,0,0,0,0
acordaba de esta joyita,product quality,1,0,0,0,0,0
somo amigue,product quality,1,0,0,0,0,0
god,product quality,1,0,0,0,0,0
god,product quality,1,0,0,0,0,0
omg,product quality,1,0,0,0,0,0
wow,product quality,1,0,0,0,0,0
really beautiful,product quality,1,0,0,0,0,0
coozapx,product quality,1,0,0,0,0,0
k flow,product quality,1,0,0,0,0,0
vekin,product quality,1,0,0,0,0,0
god,product quality,1,0,0,0,0,0
good,product quality,1,0,0,0,0,0
like dont,product quality,1,0,0,0,0,0
whole day meant,product quality,1,0,0,0,0,0
want need,product quality,1,0,0,0,0,0
omgg need dollar boot,product quality,1,0,0,0,0,0
omggg dream,product quality,1,0,0,0,0,0
ugh neeeeeed,product quality,1,0,0,0,0,0
beautiful,product quality,1,0,0,0,0,0
want rn,product quality,1,0,0,0,0,0
im gonna make mine custom made,product quality,1,0,0,0,0,0
need,product quality,1,0,0,0,0,0
akakkakakka eu morrendo com es edits,product quality,1,0,0,0,0,0
pessoal do comentrios tentando pagar de diferentao por gostar da zeca pagodona,product quality,1,0,0,0,0,0
pq povo comeou odiar zeca nada,product quality,1,0,0,0,0,0
perdoa pequena se vc fosse um humano quem vc seria,product quality,1,0,0,0,0,0
celine para de graa,product quality,1,0,0,0,0,0
e normal adorar uma criana que nem conhece,product quality,1,0,0,0,0,0
eu tenho uma moto,product quality,1,0,0,0,0,0
minha religio zeca pagodona,product quality,1,0,0,0,0,0
eu que acho zeca pagodona um pouco parecida com bella ramsey,product quality,1,0,0,0,0,0
e aquele colar,product quality,1,0,0,0,0,0
actual unpopular opinion air force better looking samba,product quality,1,0,0,0,0,0
cant trust someone belief cartier crash watch look good,product quality,1,0,0,0,0,0
prada loafer elite,product quality,1,0,0,0,0,0
finally someone actually eats every slide,product quality,1,0,0,0,0,0
airforce,product quality,1,0,0,0,0,0
thank afs dress nice attire,product quality,1,0,0,0,0,0
air force one fact,product quality,1,0,0,0,0,0
adore gold silver together,product quality,1,0,0,0,0,0
unpopular popular opinion,product quality,1,0,0,0,0,0
nah sneaker dress great uncomfy show,product quality,1,0,0,0,0,0
nose scrunch cutestt,product quality,1,0,0,0,0,0
shes beautiful like real,product quality,1,0,0,0,0,0
shes soo gorgeous,product quality,1,0,0,0,0,0
ughh serve wanna,product quality,1,0,0,0,0,0
iconic,product quality,1,0,0,0,0,0
know,product quality,1,0,0,0,0,0
stunning,product quality,1,0,0,0,0,0
dark hair power move,product quality,1,0,0,0,0,0
im sorry even celebrity getting pic taken time im dressed like ill serve minimum min anyone,product quality,1,0,0,0,0,0
mommy please give chance,product quality,1,0,0,0,0,0
little girl back gonna grow obsessed fashion know,product quality,1,0,0,0,0,0
rome vibe btw,product quality,1,0,0,0,0,0
yes omg looking way rome omg,product quality,1,0,0,0,0,0
want,product quality,1,0,0,0,0,0
already knew shes gorgeous,product quality,1,0,0,0,0,0
ted boot,product quality,1,0,0,0,0,0
much,product quality,1,0,0,0,0,0
barbie girll,product quality,1,0,0,0,0,0
iconic,product quality,1,0,0,0,0,0
dream,product quality,1,0,0,0,0,0
want see yves saint laurent one,product quality,1,0,0,0,0,0
look like nct shotaro,product quality,1,0,0,0,0,0
possible,product quality,1,0,0,0,0,0
ov please,product quality,1,0,0,0,0,0
whats he douyin pls someone give,product quality,1,0,0,0,0,0
waw luv keep,product quality,1,0,0,0,0,0
douyin,product quality,1,0,0,0,0,0
return grandpa hat,product quality,1,0,0,0,0,0
hair everything,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
top model mean,product quality,1,0,0,0,0,0
gisele bndchen ofcourse pull anything top model perfection,product quality,1,0,0,0,0,0
professional,product quality,1,0,0,0,0,0
didnt even notice,product quality,1,0,0,0,0,0
gisele best supermodel andd ubermodel slay naomi,product quality,1,0,0,0,0,0
thinking quality shoe breaking min walk,product quality,1,0,0,0,0,0
must broken many heel able effortlessly,product quality,1,0,0,0,0,0
looking still didnt even notice watch second time lol,product quality,1,0,0,0,0,0
thats talent,product quality,1,0,0,0,0,0
ah posture good,product quality,1,0,0,0,0,0
finally realistic list,product quality,1,0,0,0,0,0
expensive version pls,product quality,1,0,0,0,0,0
bit cheap u something taht cost bit,product quality,1,0,0,0,0,0
jewlery cute coat wl like first photo coat cute,product quality,1,0,0,0,0,0
future life basic iconic entrepreneur mum,product quality,1,0,0,0,0,0
dc idea,product quality,1,0,0,0,0,0
anna erdem hmm let see,product quality,1,0,0,0,0,0
jacket called first slide,product quality,1,0,0,0,0,0
clem here list budget,product quality,1,0,0,0,0,0
gojos blindfold lehsa ellone take note,product quality,1,0,0,0,0,0
ok ring,product quality,1,0,0,0,0,0
tho,product quality,1,0,0,0,0,0
asking price vest start k fendi short sleeve bone white rabbit fur jacket theyre extremely rare look st dib website,product quality,1,0,0,0,0,0
elijah wallace elijah wallace made clothing hit single fendi slide,product quality,1,0,0,0,0,0
found prada purse goodwill sold,product quality,1,0,0,0,0,0
wore heel yo church wearing fiona payless girl saw f insole went omg fendi said theyre fiona,product quality,1,0,0,0,0,0
little beach town prob hampton,product quality,1,0,0,0,0,0
showing tag actually people really need chill label,product quality,1,0,0,0,0,0
sweet disposition though,product quality,1,0,0,0,0,0
oh would lost mind,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
good,product quality,1,0,0,0,0,0
itsshxrpz gooood,product quality,1,0,0,0,0,0
jhaniii noooooooooo,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
good,product quality,1,0,0,0,0,0
undefined,product quality,1,0,0,0,0,0
gooddd,product quality,1,0,0,0,0,0
omg,product quality,1,0,0,0,0,0
queeeeeeeeeeee,product quality,1,0,0,0,0,0
love givenchy boot,product quality,1,0,0,0,0,0
nicki closet rn,product quality,1,0,0,0,0,0
please god make biggest star,product quality,1,0,0,0,0,0
money,product quality,1,0,0,0,0,0
athena man bc ik u like shoe,product quality,1,0,0,0,0,0
im actually love w boot,product quality,1,0,0,0,0,0
g c need,product quality,1,0,0,0,0,0
nicki rn,product quality,1,0,0,0,0,0
alecloseonly flashback,product quality,1,0,0,0,0,0
la pinkkk,product quality,1,0,0,0,0,0
forgot jimmy choo,product quality,1,0,0,0,0,0
one talking nakedwolfe boot versace,product quality,1,0,0,0,0,0
versace diesel e givenchy,product quality,1,0,0,0,0,0
love one versace heel arents versace,product quality,1,0,0,0,0,0
saint laurent louboutic,product quality,1,0,0,0,0,0
versace diesel vivienne westwood,product quality,1,0,0,0,0,0
louboutin correct answer,product quality,1,0,0,0,0,0
versace girl,product quality,1,0,0,0,0,0
dior,product quality,1,0,0,0,0,0
louboutic loubutin,product quality,1,0,0,0,0,0
challenge,product quality,1,0,0,0,0,0
hangehange,product quality,1,0,0,0,0,0
ok really dont like gucci,product quality,1,0,0,0,0,0
gsmbs afrah sart,product quality,1,0,0,0,0,0
louis vuitton,product quality,1,0,0,0,0,0
burberry chanel classy one,product quality,1,0,0,0,0,0
ramayana high fashion team wanna join meh,product quality,1,0,0,0,0,0
channel,product quality,1,0,0,0,0,0
ohh awesome,product quality,1,0,0,0,0,0
think u need stylist,product quality,1,0,0,0,0,0
fw guy,product quality,1,0,0,0,0,0
might ken carson,product quality,1,0,0,0,0,0
climber,product quality,1,0,0,0,0,0
close enough drop album,product quality,1,0,0,0,0,0
bro mission,product quality,1,0,0,0,0,0
told bro geek hard,product quality,1,0,0,0,0,0
tell bro geek hard,product quality,1,0,0,0,0,0
goated,product quality,1,0,0,0,0,0
bro climbing life,product quality,1,0,0,0,0,0
u even care,product quality,1,0,0,0,0,0
emaebeach amityblyth cosmonautics pooooooooo,product quality,1,0,0,0,0,0
wow ur cool,product quality,1,0,0,0,0,0
always fav woiiii,product quality,1,0,0,0,0,0
fly tt,product quality,1,0,0,0,0,0
cool,product quality,1,0,0,0,0,0
fanamongus wow,product quality,1,0,0,0,0,0
posted season fendi find,product quality,1,0,0,0,0,0
amazing,product quality,1,0,0,0,0,0
post youtube,product quality,1,0,0,0,0,0
wowwow,product quality,1,0,0,0,0,0
sorry smoking doesnt look like theyre actually smoking,product quality,1,0,0,0,0,0
jealousy comment section real,product quality,1,0,0,0,0,0
omg amount beauty,product quality,1,0,0,0,0,0
look staged,product quality,1,0,0,0,0,0
look like trying find parent pickup school end day,product quality,1,0,0,0,0,0
crazy people say model hf need unique looking look similar nearly identical facial feature,product quality,1,0,0,0,0,0
first one green jacket im gonna marry,sustainability,0,0,0,0,0,1
wish one,product quality,1,0,0,0,0,0
must nice part aesthetically pleasing earth,product quality,1,0,0,0,0,0
sora,product quality,1,0,0,0,0,0
close,product quality,1,0,0,0,0,0
bros boutta boxing match,product quality,1,0,0,0,0,0
happened,product quality,1,0,0,0,0,0
bro forgot celebrity,product quality,1,0,0,0,0,0
fight club,product quality,1,0,0,0,0,0
bro look like spawned,product quality,1,0,0,0,0,0
kanye west clone lagging,product quality,1,0,0,0,0,0
okay,product quality,1,0,0,0,0,0
look lost lmao,product quality,1,0,0,0,0,0
bros casually right next kanye,product quality,1,0,0,0,0,0
proud chris,product quality,1,0,0,0,0,0
go chris proud darling,product quality,1,0,0,0,0,0
proud bae,product quality,1,0,0,0,0,0
cry,product quality,1,0,0,0,0,0
chris olsen arent afraid see love respect keep epic work,product quality,1,0,0,0,0,0
cheering,product quality,1,0,0,0,0,0
know youve shared u loving thriving chris,product quality,1,0,0,0,0,0
tik tok fan literally family,product quality,1,0,0,0,0,0
go chris,product quality,1,0,0,0,0,0
love u much heart w u always deserve thing happening keep thriving u amazing,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
sasukeeeeeee,product quality,1,0,0,0,0,0
anytka,product quality,1,0,0,0,0,0
noname,product quality,1,0,0,0,0,0
sweetcheks,product quality,1,0,0,0,0,0
slivpopvideo,product quality,1,0,0,0,0,0
toxiccherry,product quality,1,0,0,0,0,0
wwwwbluewwww,product quality,1,0,0,0,0,0
kristinafisher,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
gossip girl vibe,product quality,1,0,0,0,0,0
roblox boot,product quality,1,0,0,0,0,0
need need neeeeeeed,product quality,1,0,0,0,0,0
expensive,product quality,1,0,0,0,0,0
serena wanderwoodsen vibe,product quality,1,0,0,0,0,0
girl dream god pleaseee,product quality,1,0,0,0,0,0
slayyyy,product quality,1,0,0,0,0,0
showing mom even thought aint buying,product quality,1,0,0,0,0,0
dream,product quality,1,0,0,0,0,0
perfection,product quality,1,0,0,0,0,0
please tell collectionyear first prada shoe,product quality,1,0,0,0,0,0
show u bag,product quality,1,0,0,0,0,0
oh god living dream,product quality,1,0,0,0,0,0
family pass trauma,product quality,1,0,0,0,0,0
feel god favourite,product quality,1,0,0,0,0,0
mam collection sketcher,product quality,1,0,0,0,0,0
mum didnt wear much started wearing year later fell apart,product quality,1,0,0,0,0,0
would absolutely buy dior shoe,product quality,1,0,0,0,0,0
youve hit gold mine,product quality,1,0,0,0,0,0
dream,product quality,1,0,0,0,0,0
lolol legal team wont let u say dupe thanks spreading awareness behalf,product quality,1,0,0,0,0,0
baby dupe dead,product quality,1,0,0,0,0,0
baby dupe,product quality,1,0,0,0,0,0
baby douuupeeee,product quality,1,0,0,0,0,0
way escalated hahahah,product quality,1,0,0,0,0,0
love got progressively louder left target,product quality,1,0,0,0,0,0
baby dupe,product quality,1,0,0,0,0,0
love slowly got aggressive,product quality,1,0,0,0,0,0
