Text,brand_label,emotion_label
"blake livelys fit powerful,",['reputation & heritage'],['love']
"guys tik tokers list event officially dead,",['reputation & heritage'],['disappointed']
"kinda refuse believe people actually wear stuff,",['product quality'],['disappointed']
"look amazing imma go rita bc fits vibe better,",['product quality'],['amazing']
"panic attacks rich people thing lol,",['reputation & heritage'],['horrible']
"realized wanted write manic phase panic,",['customer service'],['disappointed']
"theyre pretty regret buying,",['product quality'],['disappointed']
"really want im already 57 foot,",['product quality'],['excited']
"spent 500 uber eats manic phase lol didnt didnt eat food ordered,",['customer service'],['disappointed']
"thanks god dont money,",['customer service'],['disappointed']
"im obsessed cant wait see style know going beautiful,",['product quality'],['excited']
"much would love buy future idk,",['product quality'],['love']
"gianni would proud sister brand shes iconic,",['reputation & heritage'],['love']
"honestly love much shes truly legend,",['reputation & heritage'],['love']
"everything video fine editing background characters everything,",['product quality'],['fine']
"lets target adidas next cant afford balenciaga anyway,",['reputation & heritage'],['disappointed']
"know balenciaga bad aint throwing away expensive items,","['product quality', 'reputation & heritage']",['bad']
"dumpster location please,",['customer service'],['disappointed']
"location exactly everyone throwing away balenciaga stuff asking friend,",['reputation & heritage'],['disappointed']
"love jade bracelet want one much wan na learn first think motive worn,",['product quality'],['love']
"ashhlieag love,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"crazy pick ups gets one thing,",['customer service'],['excited']
"got yelled moment took phone,",['customer service'],['horrible']
"howd let record,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"god love chrome hearts,",['reputation & heritage'],['love']
"lmao love reaction hate shoes lmao,",['product quality'],"['love', 'hate']"
"theyre lit,",['product quality'],['excited']
"swear laugh gets everytime,",['reputation & heritage'],['love']
"charlize therons saddest one dont know look,",['reputation & heritage'],['disappointed']
"crying mommy issues,",['customer service'],['disappointed']
"hurts bad mommy issues,",['customer service'],['bad']
"absence music makes much raw real,",['product quality'],['love']
"people lucky good relationships mom beautiful thing,","['reputation & heritage', 'customer service']",['love']
"crying mothers dead,","['reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"version remus lupin isnt insanely attractive,",['product quality'],['disappointed']
"way walked away without interview,",['customer service'],['disappointed']
"dont play shes cuteee,",['product quality'],['love']
"im sorry love lol,",['customer service'],['love']
"thank darling icon,",['reputation & heritage'],['love']
"hairrrr love,",['product quality'],['love']
"oh look goooooodddd know feeling balenciaga momentttt,","['product quality', 'reputation & heritage']",['excited']
"brain braining time,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"brain talk cars,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"yeah love biology,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"dont care cool killed love vibe,",['reputation & heritage'],['love']
"lucas w 𝒈𝒂𝒃𝒓𝒊𝒆𝒍𝒍𝒂 layla cant rn mt favourites im wheezing fjeoaomgjfkaa,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"love fact kanye reforming coming back god someone tell balenciaga thing aint godlyit scares,","['reputation & heritage', 'ethical practices']",['love']
"olive everyone hating show think cool like scary,",['reputation & heritage'],['hate']
"name maria merchants daughter fair left parents three thousand pounds year,",['reputation & heritage'],['love']
"wouldnt cheaper rip luggage buy new luggage,",['product quality'],['bad']
"beautiful growing fast happy new year,",['reputation & heritage'],['love']
"love adamaris shoes anyone know whats brand,",['product quality'],['love']
"ts took outttt,",['product quality'],['excited']
"omfg face beginning immidiatly told gon na funny,",['product quality'],['excited']
"thanks post p wupples,",['customer service'],['love']
"sound butterfly video mermaid,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"favorit character,",['reputation & heritage'],['love']
"weddings 100 likely hit flowers catch,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"cheers single life hayleysigrist,",['reputation & heritage'],['excited']
"ok im late em wrong,",['customer service'],['disappointed']
"favorite story stories ive read,",['reputation & heritage'],['love']
"available bookstores already thank bring world human world,",['reputation & heritage'],['love']
"udah baca fcking good waiting next book,",['product quality'],['love']
"whats code,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"literally slayinnn,",['reputation & heritage'],['excited']
"prices better come hanni,",['customer service'],['disappointed']
"w song choice,",['product quality'],['love']
"think eunche lesserfim,",['reputation & heritage'],['disappointed']
"ihhh esthetic bgt miw,",['product quality'],['love']
"bread make anyone lit,",['product quality'],['excited']
"thats im saying time friendsthey dont listen buy iphone nothing eat,",['customer service'],['disappointed']
"everyone wants rich,",['reputation & heritage'],['love']
"money doesnt buy happinessneither designer handbags,",['product quality'],['disappointed']
"dear youre yelling true advise,",['customer service'],['disappointed']
"money doesnt necessarily mean classy well spoken,",['reputation & heritage'],['disappointed']
"wow khang dont really make sense,",['product quality'],['confused']
"ive always wanted lv bag always end spending money 2 boys hey cant complaining got blessed,",['reputation & heritage'],['love']
"money go school learn talk properly,",['customer service'],['disappointed']
"love message shes trying teach cursing tho yikes,",['reputation & heritage'],['love']
"gift card wouldnt drink something given already made,",['customer service'],['disappointed']
"bruh love outfit search outfit 36 28,",['product quality'],['love']
"outfit sooo cute,",['product quality'],['love']
"say shoes price english outfit spanish lol sound expensive lol cute,",['product quality'],['love']
"really beautiful,",['product quality'],['love']
"giving 99 cent store,",['product quality'],['disappointed']
"milky feckin milky thats expensive brand make thinner coats literal dollar tree nailpolish use,",['product quality'],['horrible']
"hottopic 2 nailpolish stayed months opaque first coat,",['product quality'],['love']
"literally looks like cheap nail polish buy,",['product quality'],['bad']
"literally comment buy holotaco bestthen looked posted,",['product quality'],['love']
"got one pound thats better,",['product quality'],['better']
